name,Synonyms,CONU 
(2s)-2-[3-(aminomethyl)phenyl]-3-{(s)-hydroxy[(1r)-2-methyl-1-{[(2-phenylethyl)sulfonyl]amino}propyl]phosphoryl}propanoic acid,,
"(2s)-2-{[3-(3-aminophenyl)imidazo[1,2-b]pyridazin-6-yl]amino}-3-methylbutan-1-ol",,
"(2s)-2-{[4-chloro-6-(ethylamino)-1,3,5-triazin-2-yl]amino}-2-methylbutanenitrile",,
(2s)-2-{[hydroxy(4-iodobenzyl)phosphoryl]methyl}pentanedioic acid,,
(2s)-2-{3-[({[2-fluoro-4-(trifluoromethyl)phenyl]carbonyl}amino)methyl]-4-methoxybenzyl}butanoic acid,,
"(2s)-2-amino-1-(5-tert-butyl-1,3,4-oxadiazol-2-yl)propan-1-one",,
"(2s)-2-amino-3-phenylpropane-1,1-diol",,
"(2s)-2-amino-4-(methylsulfanyl)-1-(1,3-thiazol-2-yl)butane-1,1-diol",,
"(2s)-2-amino-4-(methylsulfanyl)-1-pyridin-2-ylbutane-1,1-diol",,otyktu    
(2s)-2-amino-5-oxo-5-[(4-phenylmethoxyphenyl)amino]pentanoic acid,,
"(2s)-2-amino-6-[[(3r,4r)-1-[(1s)-1-carboxy-2-[(s)-methylsulfinyl]ethyl]-2-oxo-4-sulfanylazetidin-3-yl]amino]-6-oxohexanoic acid",,
"(2s)-2-ammonio-3-[5-(2-methyl-2-propanyl)-3-oxido-1,2-oxazol-4-yl]propanoate",,
(2s)-2-cyano-1-(4-phenyl-l-phenylalanyl)pyrrolidine,1-[2-(s)-amino-3-biphenyl-4-yl-propionyl]-pyrrolidine-2-(s)-carbonitrile,
(2s)-2-ethoxy-3-{4-[2-(10h-phenoxazin-10-yl)ethoxy]phenyl}propanoic acid,,
(2s)-2-hydroxy-2h-chromene-2-carboxylic acid,,
(2s)-2-hydroxy-2-methyl-n-[4-nitro-3-(trifluoromethyl)phenyl]-3-(pentafluorophenoxy)propanamide,,
(2s)-2-hydroxyoctanoic acid,,
"(2s)-2-methyl-2,3-dihydrothieno[2,3-f][1,4]oxazepin-5-amine",,
(2s)-2-methyl-3-phenylpropanoic acid,(s)-2-benzylpropanoic acid | deamino-methyl-phenylalanine,
"(2s)-3-(1-{[2-(2-chlorophenyl)-5-methyl-1,3-oxazol-4-yl]methyl}-1h-indol-5-yl)-2-ethoxypropanoic acid",,
(2s)-3-[(9h-fluoren-9-ylideneamino)oxy]-2-methylpropanoic acid,,
(2s)-3-[(r)-[(1s)-1-amino-3-phenylpropyl](hydroxy)phosphoryl]-2-benzylpropanoic acid,,
"(2s)-4-(2,5-difluorophenyl)-n,n-dimethyl-2-phenyl-2,5-dihydro-1h-pyrrole-1-carboxamide",,
"(2s)-4-(2,5-difluorophenyl)-n-methyl-2-phenyl-n-piperidin-4-yl-2,5-dihydro-1h-pyrrole-1-carboxamide",,
(2s)-4-(4-fluorobenzyl)-n-(2-sulfanylethyl)piperazine-2-carboxamide,,
(2s)-4-(4-fluorobenzyl)-n-(3-sulfanylpropyl)piperazine-2-carboxamide,,
(2s)-4-(beta-alanylamino)-2-aminobutanoic acid,,
(2s)-4-methyl-2-(3-phenylthioureido)-n-((3s)-tetrahydro-2-hydroxy-3-furanyl)pentanamide,,
"(2s)-6-(2,4-diamino-6-ethylpyrimidin-5-yl)-2-(3,5-difluorophenyl)-4-(3-methoxypropyl)-2h-1,4-benzoxazin-3(4h)-one",,
(2s)-7-hydroxyflavanone,(-)-7-hydroxyflavanone,
(2s)-8-[(tert-butoxycarbonyl)amino]-2-(1h-indol-3-yl)octanoic acid,,
(2s)-hydroxy(4-hydroxyphenyl)ethanoic acid,,
(2s)-n-(4-cyano-3-iodophenyl)-3-(4-cyanophenoxy)-2-hydroxy-2-methylpropanamide,,
(2s)-n-[(3e)-5-cyclopropyl-3h-pyrazol-3-ylidene]-2-[4-(2-oxo-1-imidazolidinyl)phenyl]propanamide,,
"(2s)-n-[(3s)-1-(2-amino-2-oxoethyl)-2-oxo-1,2,3,4-tetrahydroquinolin-3-yl]-2-chloro-2h-thieno[2,3-b]pyrrole-5-carboxamide",,
(2s)-pyrrolidin-2-ylmethylamine,,
"(2s,2's)-2,2'-(1,2-hydrazinediylbis{methylene[(2s)-1-oxo-2,1-hexanediyl]imino})bis(6-amino-n-phenylhexanamide)",,
"(2s,3r)-1-amino-2-methylbutane-2,3-diol",,
"(2s,3r)-2-[[4-(tert-butylcarbamoyl)piperazine-1-carbonyl]amino]-6-(diaminomethylideneamino)-3-formylhexanoic acid",,
"(2s,3r)-3-(6-amino-9h-purin-9-yl)nonan-2-ol",,
"(2s,3r)-3-amino-2-hydroxy-5-(ethylsulfanyl)pentanoyl-((s)-(-)-(1-naphthyl)ethyl)amide",,
"(2s,3r,4s,5s)-3,4-dihydroxy-2-[(methylsulfanyl)methyl]-5-(4-oxo-4,5-dihydro-1h-pyrrolo[3,2-d]pyrimidin-7-yl)pyrrolidinium",,
"(2s,3s)-2-azanyl-3-methyl-pentanedioic acid",(3s)-3-methyl-l-glutamic acid,efavirenz andoz    
"(2s,3s)-3-(4-fluorophenyl)-2,3-dihydroxypropanoic acid",,
"(2s,3s)-3-{3-[2-chloro-4-(methylsulfonyl)phenyl]-1,2,4-oxadiazol-5-yl}-1-cyclopentylidene-4-cyclopropyl-1-fluorobutan-2-amine",,
"(2s,3s)-3-{3-[4-(methylsulfonyl)phenyl]-1,2,4-oxadiazol-5-yl}-1-oxo-1-pyrrolidin-1-ylbutan-2-amine",,
"(2s,3s)-3-amino-4-(3,3-difluoropyrrolidin-1-yl)-n,n-dimethyl-4-oxo-2-(trans-4-[1,2,4]triazolo[1,5-a]pyridin-6-ylcyclohexyl)butanamide",,
"(2s,3s)-3-amino-4-[(3s)-3-fluoropyrrolidin-1-yl]-n,n-dimethyl-4-oxo-2-(trans-4-[1,2,4]triazolo[1,5-a]pyridin-5-ylcyclohexyl)butanamide",,
"(2s,3s)-3-formyl-2-({[(4-methylphenyl)sulfonyl]amino}methyl)pentanoic acid",,
"(2s,3s)-3-formyl-2-({[(4-nitrophenyl)sulfonyl]amino}methyl)pentanoic acid",,
"(2s,3s)-4-cyclopropyl-3-{(3r,5r)-3-[2-fluoro-4-(methylsulfonyl)phenyl]-1,2,4-oxadiazolidin-5-yl}-1-[(3s)-3-fluoropyrrolidin-1-yl]-1-oxobutan-2-amine",,
"(2s,3s)-trans-2,3-dihydro-3-hydroxyanthranilic acid",,ticapan    
"(2s,3s,4e,6e,8s,9s)-3-amino-9-methoxy-2,6,8-trimethyl-10-phenyldeca-4,6-dienoic acid",,
"(2s,3s,4r,5s)-2-(4-amino-4,5-dihydro-1h-pyrrolo[3,2-d]pyrimidin-7-yl)-5-[(methylsulfanyl)methyl]-3,4-pyrrolidinediol",,lipitor   
"(2s,3s,8s,9s)-3-amino-9-methoxy-2,6,8-trimethyl-10-phenyldeca-4,6-dienoic acid",,tarval     
"(2s,4s)-alpha-campholinic acid",,
"(2s,4s,5r)-1-(4-tert-butylbenzoyl)-2-isobutyl-5-(1,3-thiazol-2-yl)pyrrolidine-2,4-dicarboxylic acid",,
"(2s,4s,5r)-2-isobutyl-5-(2-thienyl)-1-[4-(trifluoromethyl)benzoyl]pyrrolidine-2,4-dicarboxylic acid",,
"(2s,5r,6r)-6-({(6s)-6-[(ammonioacetyl)amino]-6-carboxylatohexanoyl}amino)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",,
"(2s,5s)-5-carboxymethylproline",,
(2z)-1-(5-chloro-1h-indol-3-yl)-3-hydroxy-3-(1h-tetrazol-5-yl)-2-propen-1-one,1-(5-chloroindol-3-yl)-3-hydroxy-3-(2h-tetrazol-5-yl)-propenone,
(2z)-2-(benzoylamino)-3-[4-(2-bromophenoxy)phenyl]acrylic acid,(2z)-2-(benzoylamino)-3-[4-(2-bromophenoxy)phenyl]-2-propenoic acid,tadeltine   
"(2z)-2-cyano-n-(2,2'-dichlorobiphenyl-4-yl)-3-hydroxybut-2-enamide",,
(2z)-2-cyano-n-(3'-ethoxybiphenyl-4-yl)-3-hydroxybut-2-enamide,,
(2z)-3-{[oxido(oxo)phosphoranyl]oxy}-2-phenylacrylate,,
(2z)-n-(3-chloro-2'-methoxybiphenyl-4-yl)-2-cyano-3-hydroxybut-2-enamide,,
(2z)-n-biphenyl-4-yl-2-cyano-3-cyclopropyl-3-hydroxyprop-2-enamide,,
(2z)-n-biphenyl-4-yl-2-cyano-3-hydroxybut-2-enamide,,
"(2z,3e)-2,3'-biindole-2',3(1h,1'h)-dione 3-{o-[(3r)-3,4-dihydroxybutyl]oxime}",,
"(2z,4e)-3-chloro-2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoic acid",,
"(3,3-dimethylpiperidin-1-yl)(6-(3-fluoro-4-methylphenyl)pyridin-2-yl)methanone",,
"(3,4,5-trihydroxy-6-hydroxymethyl-tetrahydro-pyran-2-yl)-phosphoramidic acid dimethyl ester",,
"(3,4,8b-trimethyl-3-oxido-2,3a-dihydro-1h-pyrrolo[2,3-b]indol-3-ium-7-yl) n-(2-ethylphenyl)carbamate",,
"(3,4-dihydroxy-2-nitrophenyl)(phenyl)methanone",,
"(3,4-dihydroxy-phenyl)-triphenyl-arsonium",,ynflex   
"(3aalpha,4alpha,7alpha,7aalpha)- 3a,4,7,7a-tetrahydro-2-(4-nitro-1-naphthalenyl)-4,7-ethano-1h-isoindole-1,3(2h)-dione",,
"(3ar,5r,6s,7r,7ar)-5-(hydroxymethyl)-2-propyl-5,6,7,7a-tetrahydro-3ah-pyrano[3,2-d][1,3]thiazole-6,7-diol",,
"(3ar,6r,6as)-6-((s)-((s)-cyclohex-2-enyl)(hydroxy)methyl)-6a-methyl-4-oxo-hexahydro-2h-furo[3,2-c]pyrrole-6-carbaldehyde",,
"(3as)-3a-hydroxy-1-phenyl-1,2,3,3a-tetrahydro-4h-pyrrolo[2,3-b]quinolin-4-one",,
"(3as)-3a-hydroxy-5-methyl-1-phenyl-1,2,3,3a-tetrahydro-4h-pyrrolo[2,3-b]quinolin-4-one",,
"(3as)-3a-hydroxy-7-methyl-1-phenyl-1,2,3,3a-tetrahydro-4h-pyrrolo[2,3-b]quinolin-4-one",,
"(3as,4r,9br)-2,2-difluoro-4-(4-hydroxyphenyl)-1,2,3,3a,4,9b-hexahydrocyclopenta[c]chromen-8-ol",,
"(3as,4r,9br)-2,2-difluoro-4-(4-hydroxyphenyl)-6-(methoxymethyl)-1,2,3,3a,4,9b-hexahydrocyclopenta[c]chromen-8-ol",,
"(3as,4r,9br)-4-(4-hydroxyphenyl)-1,2,3,3a,4,9b-hexahydrocyclopenta[c]chromen-9-ol",,
"(3as,4r,9br)-4-(4-hydroxyphenyl)-6-(methoxymethyl)-1,2,3,3a,4,9b-hexahydrocyclopenta[c]chromen-8-ol",,
"(3asr,4rs,8asr,8brs)-4-(2-(4-fluorobenzyl)-1,3-dioxodeacahydropyrrolo[3,4-a] pyrrolizin-4-yl)benzamidine",,
(3-carboxy-2-(r)-hydroxy-propyl)-trimethyl-ammonium,,
(3-chloro-4-propoxy-phenyl)-acetic acid,,
"(3e)-2,6-dioxo-6-phenylhex-3-enoate",,
(3e)-3-[(4-hydroxyphenyl)imino]-1h-indol-2(3h)-one,,
(3e)-3-[(phenylamino)methylidene]dihydrofuran-2(3h)-one,,
(3e)-4-(1-methyl-1h-indol-3-yl)but-3-en-2-one,,
"(3e)-5-fluoro-1-[(6-fluoro-4h-1,3-benzodioxin-8-yl)methyl]-1h-indole-2,3-dione 3-oxime",,
"(3-endo)-8-methyl-8-azabicyclo[3.2.1]oct-3-yl 1h-pyrrolo[2,3-b]pyridine-3-carboxylate",,
"(3-exo)-3-(10,11-dihydro-5h-dibenzo[a,d][7]annulen-5-yloxy)-8,8-dimethyl-8-azoniabicyclo[3.2.1]octane",,
(3-formyl-but-3-enyl)-phosphonic acid,,
(3r)-1-acetyl-3-methylpiperidine,,zynomax    
"(3r)-3-(aminomethyl)-9-methoxy-1,2,3,4-tetrahydro-5h-[1]benzothieno[3,2-e][1,4]diazepin-5-one",,
"(3r)-3-(fluoromethyl)-7-(thiomorpholin-4-ylsulfonyl)-1,2,3,4-tetrahydroisoquinoline",,
"(3r)-3-(fluoromethyl)-n-(3,3,3-trifluoropropyl)-1,2,3,4-tetrahydroisoquinoline-7-sulfonamide",,
"(3r)-3-[(1,2,3,4-tetrahydroisoquinolin-7-yloxy)methyl]-2,3-dihydrothieno[2,3-f][1,4]oxazepin-5-amine",,
"(3r)-3-[3,5-bis(trifluoromethyl)anilino]-2-cyano-3-sulfanylpropanamide",,
(3r)-3-{[(benzyloxy)carbonyl]amino}-2-oxo-4-phenylbutane-1-diazonium,,
"(3r)-3-cyclopentyl-6-methyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2h-1,2-benzothiazine 1,1-dioxide",,
"(3r)-3-cyclopentyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2h-1,2-benzothiazine 1,1-dioxide",,
(3r)-3-ethyl-n-[(4-methylphenyl)sulfonyl]-l-aspartic acid,,
"(3r)-3-hydroxy-2,2-dimethyl-4-oxo-4-({3-oxo-3-[(2-sulfanylethyl)amino]propyl}amino)butyl 2,2-dimethylpropanoate",,
(3r)-3-hydroxydodecanoic acid,,
"(3r)-4-(p-toluenesulfonyl)-1,4-thiazane-3-carboxylicacid-l-leucine",,
"(3r)-4-(p-toluenesulfonyl)-1,4-thiazane-3-carboxylicacid-l-phenylalanine ethyl ester",,roudex   
"(3r)-4,4-difluoro-3-[(4-methoxyphenyl)sulfonyl]butanoic acid",,
"(3r)-4-[(3r)-3-amino-4-(2,4,5-trifluorophenyl)butanoyl]-3-methyl-1,4-diazepan-2-one",,
"(3r)-4-{[(3,4-dihydroxyphenyl)acetyl]oxy}-n-(2-formylindolizin-3-yl)-3-sulfino-d-valine",,
"(3r)-8-(dioxidosulfanyl)-3-methyl-1,2,3,4-tetrahydroquinoline",,
"(3r)-methylcarbamoyl-7-sulfoamino-3,4-dihydro-1h-isoquinoline-2-carboxylic acid benzyl ester",,
"(3r)-n-(4-chlorophenyl)-3-(hydroxymethyl)-1,2,3,4-tetrahydroisoquinoline-7-sulfonamide",,
"(3r,4r)-1-{6-[3-(methylsulfonyl)phenyl]pyrimidin-4-yl}-4-(2,4,5-trifluorophenyl)piperidin-3-amine",,
"(3r,4r)-3-hydroxy-4-(hydroxymethyl)-1-[(4-oxo-4,4a,5,7a-tetrahydro-3h-pyrrolo[3,2-d]pyrimidin-7-yl)methyl]pyrrolidinium",,
"(3r,4r)-4-(pyrrolidin-1-ylcarbonyl)-1-(quinoxalin-2-ylcarbonyl)pyrrolidin-3-amine",,
"(3r,4r,5r)-5-(hydroxymethyl)-1-(3-phenylpropyl)piperidine-3,4-diol",,
"(3r,4r,5s,6r)-6-fluoro-3,4,5-trihydroxytetrahydro-2h-pyran-2-olate",,
"(3r,4s)-1-(3,4-dimethoxyphenyl)-3-(3-methylphenyl)piperidin-4-amine",,
"(3r,4s)-1-[(4-amino-5h-pyrrolo[3,2-d]pyrimidin-7-yl)methyl]-4-[(benzylsulfanyl)methyl]pyrrolidin-3-ol",,
"(3r,4s)-1-[(4-amino-5h-pyrrolo[3,2-d]pyrimidin-7-yl)methyl]-4-[(butylsulfanyl)methyl]pyrrolidin-3-ol",,
"(3r,4s)-1-[(4-amino-5h-pyrrolo[3,2-d]pyrimidin-7-yl)methyl]-4-[(methylsulfanyl)methyl]pyrrolidin-3-ol",,
"(3r,4s)-1-[6-(6-methoxypyridin-3-yl)pyrimidin-4-yl]-4-(2,4,5-trifluorophenyl)pyrrolidin-3-amine",,
"(3r,4s)-1-{6-[3-(methylsulfonyl)phenyl]pyrimidin-4-yl}-4-(2,4,5-trifluorophenyl)pyrrolidin-3-amine",,
"(3r,4s,5s,7r,9e,11r,12r)-12-ethyl-4-hydroxy-3,5,7,11-tetramethyloxacyclododec-9-ene-2,8-dione",,
"(3r,5z,8s,9s,11e)-8,9,16-trihydroxy-14-methoxy-3-methyl-3,4,9,10-tetrahydro-1h-2-benzoxacyclotetradecine-1,7(8h)-dione",,
"(3s)-1-(1,3-benzodioxol-5-ylmethyl)-3-[4-(1h-imidazol-1-yl)phenoxy]piperidine",,
(3s)-1-(2-hydroxyphenyl)-5-oxopyrrolidine-3-carboxylic acid,,
(3s)-1-(4-acetylphenyl)-5-oxopyrrolidine-3-carboxylic acid,,
(3s)-1-{[4-(but-2-yn-1-yloxy)phenyl]sulfonyl}pyrrolidine-3-thiol,,
(3s)-1-cyclohexyl-5-oxo-n-phenylpyrrolidine-3-carboxamide,,
"(3s)-1-cyclohexyl-n-(3,5-dichlorophenyl)-5-oxopyrrolidine-3-carboxamide",,
"(3s)-2,3,4,5-tetrahydropyridin-3-amine",,
"(3s)-3-(dioxidosulfanyl)-n-[(1z)-3-oxoprop-1-en-1-yl]-4-(1h-1,2,3-triazol-1-yl)-d-valine",tazobactam intermediate,
"(3s)-3,4-di-n-hexanoyloxybutyl-1-phosphocholine",,
"(3s)-3-amino-1-(cyclopropylamino)heptane-2,2-diol",,
"(3s)-3-cyclopentyl-6-methyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2h-1,2,4-benzothiadiazine 1,1-dioxide",,
"(3s)-3-hydroxy-1-methyl-2,3-dihydro-1h-indole-5,6-dione",,
(3s)-3-methyl-d-aspartic acid,3-methyl-beta-d-aspartic acid | d-methyl aspartic acid,
"(3s)-4-{[4-(but-2-ynyloxy)phenyl]sulfonyl}-n-hydroxy-2,2-dimethylthiomorpholine-3-carboxamide",,
(3s)-n-(3-bromophenyl)-1-cyclohexyl-5-oxopyrrolidine-3-carboxamide,,
(3s)-n-(3-chloro-2-methylphenyl)-1-cyclohexyl-5-oxopyrrolidine-3-carboxamide,,
(3s)-n-(5-chloro-2-methylphenyl)-1-cyclohexyl-5-oxopyrrolidine-3-carboxamide,,
"(3s)-tetrahydro-3-furanyl {(2s,3s)-4-[(2s,4r)-4-{(1s,2r)-2-[(s)-amino(hydroxy)methoxy]-2,3-dihydro-1h-inden-1-yl}-2-benzyl-3-oxo-2-pyrrolidinyl]-3-hydroxy-1-phenyl-2-butanyl}carbamate",,ildenafil tada®    
"(3s,5e)-3-propyl-3,4-dihydrothieno[2,3-f][1,4]oxazepin-5(2h)-imine",,
"(3s,5r,7r,8s,9s,10r)-7-(hydroxymethyl)-3-(2-naphthyl)-1,6-dioxa-2-azaspiro[4.5]decane-8,9,10-triol",,
"(3s,5r,7r,8s,9s,10r)-7-(hydroxymethyl)-3-(4-methylphenyl)-1,6-dioxa-2-azaspiro[4.5]decane-8,9,10-triol",,
"(3s,6s)-3,6-bis(4-hydroxybenzyl)piperazine-2,5-dione",,
"(3s,8ar)-3-(4-hydroxybenzyl)hexahydropyrrolo[1,2-a]pyrazine-1,4-dione",,
"(3z)-1-[(6-fluoro-4h-1,3-benzodioxin-8-yl)methyl]-4-[(e)-2-phenylethenyl]-1h-indole-2,3-dione 3-oxime",,
"(3z)-1-[(6-fluoro-4h-1,3-benzodioxin-8-yl)methyl]-4-phenyl-1h-indole-2,3-dione 3-oxime",,
"(3z)-6-(4-hydroxy-3-methoxyphenyl)-3-(1h-pyrrol-2-ylmethylene)-1,3-dihydro-2h-indol-2-one",,
"(3z)-n,n-dimethyl-2-oxo-3-(4,5,6,7-tetrahydro-1h-indol-2-ylmethylidene)-2,3-dihydro-1h-indole-5-sulfonamide",,
"(3z,5s,6r,7s,8r,8ar)-3-(octylimino)hexahydro[1,3]oxazolo[3,4-a]pyridine-5,6,7,8-tetrol",,
"(3z,5s,6r,7s,8r,8as)-3-(octylimino)hexahydro[1,3]thiazolo[3,4-a]pyridine-5,6,7,8-tetrol",,
"(3z,5s,6r,7s,8s,8ar)-3-(octylimino)hexahydro[1,3]oxazolo[3,4-a]pyridine-5,6,7,8-tetrol",,
"(3z,6s)-6-chloro-1-(2-{[(5-chloro-1-benzothiophen-3-yl)methyl]amino}ethyl)-3-({2-[(2r)-2-piperidinyl]ethyl}imino)-2-piperazinol","(3s)-3-chloro-4-[2-[(5-chloro-1-benzothiophen-3-yl)methylamino]ethyl]-6-[2-[(2r)-piperidin-2-yl]ethylamino]-3,5-dihydro-2h-pyrazin-5-ol",
(4-(trifluoromethoxy)phenyl)urea,,
(4-{(2s)-2-[(tert-butoxycarbonyl)amino]-3-methoxy-3-oxopropyl}phenyl)methaneseleninic acid,,
"(4'-{[allyl(methyl)amino]methyl}-1,1'-biphenyl-4-yl)(4-bromophenyl)methanone",,
"(4-{4-[(tert-butoxycarbonyl)amino]-2,2-bis(ethoxycarbonyl)butyl}phenyl)sulfamic acid",,
"(4as)-5-[(2,4-diaminopteridin-6-yl)methyl]-4a,5-dihydro-2h-dibenzo[b,f]azepin-8-ol",,
"(4as,4br,10bs,12as)-12a-methyl-1,3-dioxo-2-(pyridin-3-ylmethyl)-1,2,3,4,4a,4b,5,6,10b,11,12,12a-dodecahydronaphtho[2,1-f]isoquinolin-8-yl sulfamate",,
"(4as,6r,8as)-11-[8-(1,3-dioxo-1,3-dihydro-2h-isoindol-2-yl)octyl]-6-hydroxy-3-methoxy-5,6,9,10-tetrahydro-4ah-[1]benzofuro[3a,3,2-ef][2]benzazepin-11-ium",,
(4-bromophenyl)[4-({(2e)-4-[cyclopropyl(methyl)amino]but-2-enyl}oxy)phenyl]methanone,,
(4e)-4-aminohex-4-enoic acid,,finainta      
(4e)-n-(4-fluorophenyl)-4-[(phenylcarbonyl)imino]-4h-pyrazole-3-carboxamide,,
"(4e,8e,12z,16z)-n,n,4,8,13,17,21-heptamethyldocosa-4,8,12,16,20-pentaen-1-amine",,
(4-ethylphenyl)sulfamic acid,,
(4-fluorophenyl)(pyridin-4-yl)methanone,,
(4-hydroxymaltosephenyl)glycine,,
"(4r)-2-methylpentane-2,4-diol",,
(4r)-4-(3-butoxy-4-methoxybenzyl)imidazolidin-2-one,,
"(4r)-4-(3-hydroxyphenyl)-n,n,7,8-tetramethyl-3,4-dihydroisoquinoline-2(1h)-carboxamide",,
"(4r)-7,8-dichloro-1',9-dimethyl-1-oxo-1,2,4,9-tetrahydrospiro[beta-carboline-3,4'-piperidine]-4-carbonitrile",,
"(4r)-7-aza-7,8-dihydrolimonene",,abiraterone-teva fc   
"(4r)-7-chloro-9-methyl-1-oxo-1,2,4,9-tetrahydrospiro[beta-carboline-3,4'-piperidine]-4-carbonitrile",,
(4r)-limonene,"(+)-(4r)-limonene | (+)-(r)-limonene | (+)-4-isopropenyl-1-methylcyclohexene | (+)-limonene | (4r)-1-methyl-4-isopropenylcyclohex-1-ene | (4r)-4-isopropenyl-1-methylcyclohexene | (r)-(+)-limonene | (r)-(+)-p-mentha-1,8-diene | (r)-1-methyl-4-(1-methylethenyl)cyclohexene | (r)-4-isopropenyl-1-methyl-1-cyclohexene | (r)-p-mentha-1,8-diene | 4βh-p-mentha-1,8-diene | d-(+)-limonene | d-limonen | d-limonene",
"(4r)-limonene 1α,2α-epoxide","(+)-trans-limonene oxide | (1s,4r,6r)-4-isopropenyl-1-methyl-7-oxabicyclo[4.1.0]heptane | (4r)-limonene 1alpha,2alpha-epoxide | 1α,2α-epoxy-4βh-p-menth-8-ene | d-limonene 1,2-epoxide",
"(4r)-n-[4-({[2-(dimethylamino)ethyl]amino}carbonyl)-1,3-thiazol-2-yl]-4-methyl-1-oxo-2,3,4,9-tetrahydro-1h-beta-carboline-6-carboxamide",,
"(4r,2s)-5'-(4-(4-chlorobenzyloxy)pyrrolidin-2-ylmethanesulfonyl)isoquinoline",,
"(4r,5r)-1,2-dithiane-4,5-diol","d-4,5-dihydroxy-1,2-dithiane | dithiane diol",jyeleca   
"(4r,5r)-5-amino-1-[2-(1,3-benzodioxol-5-yl)ethyl]-4-(2,4,5-trifluorophenyl)piperidin-2-one",,
"(4r,5s,6s,7r)-1,3-dibenzyl-4,7-bis(phenoxymethyl)-5,6-dihydroxy-1,3 diazepan-2-one",,relpax   
"(4s)-2-[(1e)-1-aminoprop-1-enyl]-4,5-dihydro-1,3-thiazole-4-carboxylic acid",,
(4s)-4-(2-naphthylmethyl)-d-glutamic acid,,
(4s)-4-{[(2s)-2-amino-3-oxopropyl]sulfanyl}-l-homoserinate,,
"(4s)-4-hydroxy-3,4-dihydro-2(1h)-pyrimidinone",,
(4s)-5-[[(1s)-1-carboxy-2-cyclohexylethyl]amino]-4-[[(2s)-2-[[(3r)-4-cyclohexyl-2-oxo-3-(phenylmethoxycarbonylamino)butanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]-5-oxopentanoic acid,,italiptin auxi   
(4s)-5-[[(2s)-1-[[(2s)-1-amino-3-[4-[difluoro(phosphono)methyl]phenyl]-1-oxopropan-2-yl]amino]-3-[4-[difluoro(phosphono)methyl]phenyl]-1-oxopropan-2-yl]amino]-4-benzamido-5-oxopentanoic acid,,
"(4s)-5-fluoro-4-hydroxy-3,4-dihydro-2(1h)-pyrimidinone","(4s)-5-fluoro-4-hydroxy-3,4-dihydropyrimidin-2(1h)-one",
(4s)-5-fluoro-l-leucine,,
"(4s,5e,7z,10z,13z,16z,19z)-4-hydroxydocosa-5,7,10,13,16,19-hexaenoic acid",,
"(4s,5s)-1,2-dithiane-4,5-diol",oxidized dithiothreitol,
"(4s-trans)-4-(methylamino)-5,6-dihydro-6-methyl-4h-thieno(2,3-b)thiopyran-2-sulfonamide-7,7-dioxide",,
(4-sulfamoyl-phenyl)-thiocarbamic acid o-(2-thiophen-3-yl-ethyl) ester,,
"(4z)-2,8:7,12:11,15:14,18:17,22-pentaanhydro-4,5,6,9,10,13,19,20,21-nonadeoxy-d-arabino-d-allo-d-allo-docosa-4,9,20-trienitol",,
"(4z)-6-bromo-4-({[4-(pyrrolidin-1-ylmethyl)phenyl]amino}methylidene)isoquinoline-1,3(2h,4h)-dione",,
(5-(pyridin-3-yl)furan-2-yl)methanamine,,
"(5,6-diphenyl-furo[2,3-d]pyrimidin-4-ylamino)-acetic",,
"(5-{3-[5-(piperidin-1-ylmethyl)-1h-indol-2-yl]-1h-indazol-6-yl}-2h-1,2,3-triazol-4-yl)methanol",,
(5-bromo-4-chloro-3-indolyl)-a-d-mannose,,
(5-chloro-2-{[(3-nitrobenzyl)amino]carbonyl}phenoxy)acetic acid,,
"(5-chloropyrazolo[1,5-a]pyrimidin-7-yl)-(4-methanesulfonylphenyl)amine",,
"(5e)-12-chloro-13,15-dihydroxy-4,7,8,9-tetrahydro-2-benzoxacyclotridecine-1,10(3h,11h)-dione",,
"(5e)-14-chloro-15,17-dihydroxy-4,7,8,9,10,11-hexahydro-2-benzoxacyclopentadecine-1,12(3h,13h)-dione",,
"(5e)-2-amino-5-(2-pyridinylmethylene)-1,3-thiazol-4(5h)-one",,
"(5e)-5-[(2,2-difluoro-1,3-benzodioxol-5-yl)methylene]-1,3-thiazolidine-2,4-dione",,
"(5e,13e)-11-hydroxy-9,15-dioxoprosta-5,13-dien-1-oic acid",,
"(5e,14e)-11-oxoprosta-5,9,12,14-tetraen-1-oic acid",,
"(5e,7e,9)-decatrien-2-one",,
"(5e,7s)-2-amino-7-(4-fluoro-2-pyridin-3-ylphenyl)-4-methyl-7,8-dihydroquinazolin-5(6h)-one oxime",,
"(5-hydroxy-6-methyl-4-{[(e)-(3-oxo-1,2-oxazolidin-4-ylidene)amino]methyl}-3-pyridinyl)methyl dihydrogen phosphate",,
"(5-hydroxyindolo[1,2-a]quinazolin-7-yl)acetic acid","(5-oxo-5,6-dihydro-indolo[1,2-a]quinazolin-7-yl)-acetic acid",xifaxan   
